step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
184,1.840000000000e-02,-3.491500000000e-05,1.844285000000e-05,3.350390000000e-07,1.862600000000e-05,-1.908100000000e-07,7.903160000000e-05,3.744997000000e-05,5.919452000000e-05,3.764900000000e-05,-1.976700000000e-07,-5.356640000000e-05,1.540781000000e-05,1.410554000000e-05,1.558600000000e-05,-1.857500000000e-07,3.931880000000e-05,2.608815000000e-05,4.262928000000e-05,2.628500000000e-05,-1.952400000000e-07
185,1.850000000000e-02,3.653080000000e-05,4.201853000000e-05,1.955137000000e-05,4.221000000000e-05,-1.959900000000e-07,1.070603000000e-04,2.398263000000e-05,5.540651000000e-05,2.418900000000e-05,-2.019900000000e-07,3.674550000000e-05,4.270656000000e-05,3.836943000000e-05,4.289400000000e-05,-1.922100000000e-07,6.541690000000e-05,1.217015000000e-05,5.203466000000e-05,1.237300000000e-05,-1.998700000000e-07
186,1.860000000000e-02,1.018321000000e-04,4.366705000000e-05,2.811554000000e-05,4.387200000000e-05,-2.028400000000e-07,7.361720000000e-05,8.064850000000e-06,1.954000000000e-05,8.275500000000e-06,-2.075000000000e-07,1.246218000000e-04,4.542862000000e-05,4.119884000000e-05,4.563200000000e-05,-2.003800000000e-07,5.415290000000e-05,2.327179000000e-06,3.268527000000e-05,2.533900000000e-06,-2.061100000000e-07
187,1.870000000000e-02,1.153395000000e-04,1.447991000000e-05,1.139952000000e-05,1.469600000000e-05,-2.082700000000e-07,1.026080000000e-05,-3.875934000000e-06,-2.778236000000e-05,-3.662000000000e-06,-2.133600000000e-07,1.579244000000e-04,1.717555000000e-05,1.761279000000e-05,1.739000000000e-05,-2.068800000000e-07,1.131690000000e-05,-5.294440000000e-07,-4.363736000000e-06,-3.181600000000e-07,-2.123200000000e-07
188,1.880000000000e-02,5.503860000000e-05,-2.798973000000e-05,-2.803376000000e-05,-2.777000000000e-05,-2.101900000000e-07,-4.218160000000e-05,-1.007704000000e-05,-6.138470000000e-05,-9.856800000000e-06,-2.192600000000e-07,1.010362000000e-04,-2.310396000000e-05,-2.550168000000e-05,-2.288700000000e-05,-2.093000000000e-07,-3.863360000000e-05,-1.329847000000e-06,-3.990208000000e-05,-1.110900000000e-06,-2.181700000000e-07
189,1.890000000000e-02,-4.984640000000e-05,-5.628160000000e-05,-6.859563000000e-05,-5.606700000000e-05,-2.120400000000e-07,-6.653070000000e-05,-1.621429000000e-05,-6.825289000000e-05,-1.599000000000e-05,-2.230900000000e-07,-2.215950000000e-05,-4.790258000000e-05,-6.970363000000e-05,-4.768800000000e-05,-2.117500000000e-07,-7.311270000000e-05,-9.947152000000e-06,-5.845572000000e-05,-9.722000000000e-06,-2.216100000000e-07
190,1.900000000000e-02,-1.383177000000e-04,-5.583113000000e-05,-1.011751000000e-04,-5.562000000000e-05,-2.129500000000e-07,-5.232030000000e-05,-1.337627000000e-05,-5.541898000000e-05,-1.315900000000e-05,-2.204600000000e-07,-1.131584000000e-04,-4.147544000000e-05,-8.807652000000e-05,-4.126800000000e-05,-2.127400000000e-07,-6.097490000000e-05,-1.224304000000e-05,-4.724214000000e-05,-1.202900000000e-05,-2.182500000000e-07
191,1.910000000000e-02,-9.259920000000e-05,-2.837129000000e-05,-8.986846000000e-05,-2.816800000000e-05,-2.178600000000e-07,-5.159590000000e-05,-4.129431000000e-05,-4.182998000000e-05,-4.107000000000e-05,-2.175900000000e-07,-1.315268000000e-04,-1.979227000000e-05,-9.943470000000e-05,-1.958500000000e-05,-2.177400000000e-07,-5.536170000000e-05,-5.304233000000e-05,-4.911348000000e-05,-5.281600000000e-05,-2.163200000000e-07
192,1.920000000000e-02,2.696250000000e-05,2.317510000000e-05,-3.527238000000e-05,2.338900000000e-05,-2.236500000000e-07,-5.319880000000e-05,-2.848841000000e-05,-3.442225000000e-05,-2.827500000000e-05,-2.203000000000e-07,-3.807160000000e-05,1.702877000000e-05,-6.333929000000e-05,1.724500000000e-05,-2.239800000000e-07,-4.363790000000e-05,-3.982351000000e-05,-5.117290000000e-05,-3.961200000000e-05,-2.189000000000e-07
193,1.930000000000e-02,1.113662000000e-04,3.707497000000e-05,1.214706000000e-05,3.730000000000e-05,-2.248100000000e-07,-6.357760000000e-05,-6.591070000000e-06,-3.803352000000e-05,-6.373600000000e-06,-2.208800000000e-07,5.467480000000e-05,2.103037000000e-05,-1.566357000000e-05,2.125700000000e-05,-2.253200000000e-07,-3.384630000000e-05,-8.425346000000e-06,-5.518890000000e-05,-8.211400000000e-06,-2.188900000000e-07
194,1.940000000000e-02,1.644819000000e-04,2.664311000000e-05,5.020099000000e-05,2.687300000000e-05,-2.270300000000e-07,-8.715080000000e-05,8.170923000000e-06,-5.059490000000e-05,8.391000000000e-06,-2.243100000000e-07,1.148991000000e-04,8.395148000000e-06,2.470271000000e-05,8.625000000000e-06,-2.277200000000e-07,-5.938480000000e-05,1.172523000000e-05,-6.235227000000e-05,1.194200000000e-05,-2.215400000000e-07
195,1.950000000000e-02,1.829042000000e-04,1.188246000000e-05,5.944459000000e-05,1.211200000000e-05,-2.277900000000e-07,-8.734850000000e-05,2.114766000000e-05,-6.610830000000e-05,2.137300000000e-05,-2.287000000000e-07,1.325319000000e-04,-1.634857000000e-06,4.196605000000e-05,-1.406600000000e-06,-2.284600000000e-07,-7.347420000000e-05,2.473998000000e-05,-7.161514000000e-05,2.496200000000e-05,-2.250500000000e-07
196,1.960000000000e-02,1.639151000000e-04,8.925719000000e-06,3.149301000000e-05,9.156400000000e-06,-2.327500000000e-07,-6.676790000000e-05,2.376817000000e-05,-7.790795000000e-05,2.400400000000e-05,-2.349900000000e-07,1.107852000000e-04,1.467609000000e-06,2.509703000000e-05,1.699200000000e-06,-2.335100000000e-07,-6.531110000000e-05,2.488275000000e-05,-7.733560000000e-05,2.511600000000e-05,-2.308000000000e-07
197,1.970000000000e-02,1.289818000000e-04,1.788086000000e-05,-1.473017000000e-05,1.811800000000e-05,-2.405900000000e-07,-6.745730000000e-05,1.080602000000e-05,-8.814211000000e-05,1.105300000000e-05,-2.415900000000e-07,7.722300000000e-05,1.536140000000e-05,-1.640676000000e-05,1.559900000000e-05,-2.416300000000e-07,-7.492140000000e-05,1.113665000000e-05,-8.050178000000e-05,1.137900000000e-05,-2.376500000000e-07
198,1.980000000000e-02,9.358590000000e-05,2.385854000000e-05,-5.328479000000e-05,2.410500000000e-05,-2.484800000000e-07,-1.162613000000e-04,-9.454998000000e-06,-1.026662000000e-04,-9.202600000000e-06,-2.475800000000e-07,5.042010000000e-05,2.532671000000e-05,-6.004923000000e-05,2.557300000000e-05,-2.496400000000e-07,-1.349475000000e-04,-7.174313000000e-06,-8.969084000000e-05,-6.926500000000e-06,-2.442900000000e-07
199,1.990000000000e-02,5.798270000000e-05,1.426778000000e-05,-6.840781000000e-05,1.452400000000e-05,-2.547000000000e-07,-1.924032000000e-04,-2.835783000000e-05,-1.189610000000e-04,-2.810300000000e-05,-2.520100000000e-07,2.782390000000e-05,1.835783000000e-05,-8.386205000000e-05,1.861500000000e-05,-2.561800000000e-07,-2.277041000000e-04,-2.261706000000e-05,-1.074645000000e-04,-2.236600000000e-05,-2.497600000000e-07
200,2.000000000000e-02,-3.515540000000e-05,-1.411802000000e-05,-7.037543000000e-05,-1.385800000000e-05,-2.531300000000e-07,-2.818402000000e-04,-5.151778000000e-05,-1.463088000000e-04,-5.126000000000e-05,-2.503400000000e-07,-3.848790000000e-05,-6.408773000000e-06,-8.417314000000e-05,-6.148200000000e-06,-2.551600000000e-07,-3.309961000000e-04,-3.878092000000e-05,-1.425089000000e-04,-3.852700000000e-05,-2.492000000000e-07
201,2.010000000000e-02,-7.806040000000e-05,-3.088990000000e-05,-3.835265000000e-05,-3.063400000000e-05,-2.490700000000e-07,-2.805323000000e-04,-3.693934000000e-05,-1.528177000000e-04,-3.669400000000e-05,-2.488700000000e-07,-8.891200000000e-05,-3.385364000000e-05,-5.101820000000e-05,-3.359300000000e-05,-2.526300000000e-07,-3.587819000000e-04,-3.277393000000e-05,-1.645149000000e-04,-3.252500000000e-05,-2.494200000000e-07
202,2.020000000000e-02,-1.173198000000e-04,-5.383282000000e-05,-3.258780000000e-05,-5.358200000000e-05,-2.497700000000e-07,-2.601106000000e-04,-4.151220000000e-05,-1.228414000000e-04,-4.125900000000e-05,-2.524600000000e-07,-1.488382000000e-04,-5.747756000000e-05,-3.924637000000e-05,-5.722400000000e-05,-2.529300000000e-07,-3.385110000000e-04,-4.131844000000e-05,-1.497044000000e-04,-4.106100000000e-05,-2.556800000000e-07
203,2.030000000000e-02,-1.572617000000e-04,-4.618321000000e-05,-4.070637000000e-05,-4.593700000000e-05,-2.522000000000e-07,-2.008358000000e-04,-3.399282000000e-05,-6.504638000000e-05,-3.374300000000e-05,-2.534400000000e-07,-1.925187000000e-04,-4.891599000000e-05,-4.082955000000e-05,-4.866700000000e-05,-2.545300000000e-07,-2.657724000000e-04,-4.206261000000e-05,-1.047457000000e-04,-4.180500000000e-05,-2.579300000000e-07
204,2.040000000000e-02,-1.555870000000e-04,-2.104031000000e-05,-5.052987000000e-05,-2.079400000000e-05,-2.552600000000e-07,-1.342169000000e-04,-1.544217000000e-05,-2.055495000000e-05,-1.519100000000e-05,-2.561900000000e-07,-1.849873000000e-04,-2.518615000000e-05,-4.547604000000e-05,-2.493700000000e-05,-2.569700000000e-07,-1.820275000000e-04,-3.409061000000e-05,-6.416728000000e-05,-3.383400000000e-05,-2.607700000000e-07
205,2.050000000000e-02,-1.288226000000e-04,6.282384000000e-06,-5.555615000000e-05,6.534700000000e-06,-2.605000000000e-07,-9.025550000000e-05,4.156515000000e-06,-4.509184000000e-06,4.411600000000e-06,-2.598700000000e-07,-1.363974000000e-04,1.948252000000e-06,-4.499093000000e-05,2.202000000000e-06,-2.617800000000e-07,-1.341858000000e-04,-1.737762000000e-05,-4.141974000000e-05,-1.712000000000e-05,-2.625500000000e-07
206,2.060000000000e-02,-9.705050000000e-05,2.970461000000e-05,-5.088849000000e-05,2.996500000000e-05,-2.649900000000e-07,-9.878000000000e-05,1.879389000000e-05,-2.813425000000e-05,1.905600000000e-05,-2.651800000000e-07,-7.917610000000e-05,2.674927000000e-05,-3.865444000000e-05,2.700800000000e-05,-2.657200000000e-07,-1.479111000000e-04,1.424123000000e-06,-4.977982000000e-05,1.684600000000e-06,-2.650900000000e-07
207,2.070000000000e-02,-8.347650000000e-05,3.810457000000e-05,-4.775657000000e-05,3.837200000000e-05,-2.693500000000e-07,-1.472790000000e-04,2.436150000000e-05,-7.892699000000e-05,2.463000000000e-05,-2.703000000000e-07,-4.538490000000e-05,3.728977000000e-05,-3.962364000000e-05,3.755700000000e-05,-2.697100000000e-07,-1.919337000000e-04,1.578066000000e-05,-8.192875000000e-05,1.604400000000e-05,-2.680800000000e-07
208,2.080000000000e-02,-9.321090000000e-05,2.705697000000e-05,-5.304648000000e-05,2.733300000000e-05,-2.731100000000e-07,-1.990177000000e-04,1.718644000000e-05,-1.292193000000e-04,1.746500000000e-05,-2.758400000000e-07,-4.502550000000e-05,2.682333000000e-05,-5.217774000000e-05,2.710000000000e-05,-2.734000000000e-07,-2.195019000000e-04,1.852211000000e-05,-1.154465000000e-04,1.879500000000e-05,-2.728700000000e-07
209,2.090000000000e-02,-1.130443000000e-04,2.966510000000e-06,-6.048522000000e-05,3.249300000000e-06,-2.769500000000e-07,-2.330630000000e-04,-1.761987000000e-06,-1.598311000000e-04,-1.473900000000e-06,-2.829900000000e-07,-6.794610000000e-05,-4.607440000000e-07,-6.588121000000e-05,-1.764200000000e-07,-2.772800000000e-07,-2.178526000000e-04,7.241578000000e-06,-1.343179000000e-04,7.525600000000e-06,-2.801200000000e-07
210,2.100000000000e-02,-1.330220000000e-04,-2.107704000000e-05,-6.174469000000e-05,-2.079800000000e-05,-2.759800000000e-07,-2.745431000000e-04,-4.391860000000e-05,-1.774589000000e-04,-4.361700000000e-05,-2.853900000000e-07,-1.017549000000e-04,-2.580508000000e-05,-5.829993000000e-05,-2.552800000000e-05,-2.749800000000e-07,-2.204395000000e-04,-2.296144000000e-05,-1.365064000000e-04,-2.266700000000e-05,-2.824200000000e-07
211,2.110000000000e-02,-1.215430000000e-04,-2.591650000000e-05,-3.226500000000e-05,-2.564900000000e-05,-2.681100000000e-07,-2.277787000000e-04,-5.852342000000e-05,-1.191381000000e-04,-5.824300000000e-05,-2.814300000000e-07,-1.255631000000e-04,-2.985316000000e-05,-2.574621000000e-05,-2.958700000000e-05,-2.659100000000e-07,-1.806048000000e-04,-5.231756000000e-05,-8.523093000000e-05,-5.203600000000e-05,-2.791900000000e-07
212,2.120000000000e-02,-9.274770000000e-05,-2.547224000000e-05,2.292518000000e-05,-2.520800000000e-05,-2.664200000000e-07,-2.038869000000e-04,-4.507082000000e-05,-7.745279000000e-05,-4.479300000000e-05,-2.816800000000e-07,-1.101416000000e-04,-3.016186000000e-05,2.051093000000e-05,-2.990000000000e-05,-2.655600000000e-07,-1.604740000000e-04,-4.477811000000e-05,-5.394573000000e-05,-4.450000000000e-05,-2.794600000000e-07
213,2.130000000000e-02,1.002650000000e-05,-6.199921000000e-06,8.846092000000e-05,-5.938600000000e-06,-2.688800000000e-07,-1.676181000000e-04,-3.172863000000e-05,-3.624107000000e-05,-3.145000000000e-05,-2.834300000000e-07,-1.867180000000e-05,4.460690000000e-07,8.686966000000e-05,7.032200000000e-07,-2.677500000000e-07,-1.260349000000e-04,-3.303981000000e-05,-2.093016000000e-05,-3.276400000000e-05,-2.810600000000e-07
214,2.140000000000e-02,1.474518000000e-04,2.387969000000e-05,1.337108000000e-04,2.414500000000e-05,-2.739400000000e-07,-1.076009000000e-04,-1.438788000000e-05,2.339992000000e-05,-1.410800000000e-05,-2.853200000000e-07,1.003594000000e-04,3.780420000000e-05,1.310277000000e-04,3.806700000000e-05,-2.723100000000e-07,-8.546230000000e-05,-1.090785000000e-05,2.881832000000e-05,-1.063300000000e-05,-2.828000000000e-07
215,2.150000000000e-02,2.728554000000e-04,5.772335000000e-05,1.513549000000e-04,5.799400000000e-05,-2.787300000000e-07,-4.235930000000e-05,8.258360000000e-06,6.391364000000e-05,8.540100000000e-06,-2.878800000000e-07,2.119214000000e-04,6.692217000000e-05,1.423133000000e-04,6.719300000000e-05,-2.771300000000e-07,-4.701470000000e-05,1.861720000000e-05,5.819627000000e-05,1.889600000000e-05,-2.856900000000e-07
216,2.160000000000e-02,3.533375000000e-04,7.625632000000e-05,1.391826000000e-04,7.653700000000e-05,-2.828700000000e-07,2.279780000000e-05,2.656940000000e-05,6.318767000000e-05,2.686000000000e-05,-2.927000000000e-07,2.892503000000e-04,7.710275000000e-05,1.252780000000e-04,7.738300000000e-05,-2.816700000000e-07,-2.577600000000e-06,3.787733000000e-05,4.476452000000e-05,3.816700000000e-05,-2.912500000000e-07
217,2.170000000000e-02,3.728098000000e-04,7.723837000000e-05,1.050103000000e-04,7.752500000000e-05,-2.863700000000e-07,6.851150000000e-05,2.964789000000e-05,2.746190000000e-05,2.994800000000e-05,-2.994000000000e-07,3.073502000000e-04,7.161651000000e-05,8.876145000000e-05,7.190300000000e-05,-2.857800000000e-07,3.910370000000e-05,3.646643000000e-05,1.240968000000e-06,3.676700000000e-05,-2.989400000000e-07
218,2.180000000000e-02,3.360181000000e-04,6.612389000000e-05,6.254381000000e-05,6.641900000000e-05,-2.912500000000e-07,8.213150000000e-05,1.438732000000e-05,-1.844985000000e-05,1.469700000000e-05,-3.055700000000e-07,2.680127000000e-04,5.765499000000e-05,4.326497000000e-05,5.795000000000e-05,-2.915000000000e-07,6.188470000000e-05,1.397800000000e-05,-4.245816000000e-05,1.429100000000e-05,-3.064800000000e-07
219,2.190000000000e-02,2.619392000000e-04,5.058447000000e-05,2.612772000000e-05,5.088500000000e-05,-2.975900000000e-07,6.592300000000e-05,-8.358519000000e-06,-4.738461000000e-05,-8.044900000000e-06,-3.089900000000e-07,1.986821000000e-04,4.302023000000e-05,4.242118000000e-06,4.332100000000e-05,-2.986400000000e-07,5.480310000000e-05,-1.767012000000e-05,-6.086020000000e-05,-1.735200000000e-05,-3.107700000000e-07
220,2.200000000000e-02,1.741040000000e-04,2.329752000000e-05,3.048536000000e-06,2.360900000000e-05,-2.995300000000e-07,-9.265900000000e-06,-2.741255000000e-05,-6.234181000000e-05,-2.710300000000e-05,-3.061200000000e-07,1.375923000000e-04,2.015921000000e-05,-9.762857000000e-06,2.047200000000e-05,-3.019600000000e-07,-5.703200000000e-06,-4.077272000000e-05,-4.465456000000e-05,-4.046200000000e-05,-3.068700000000e-07
221,2.210000000000e-02,8.081370000000e-05,-2.323840000000e-06,1.410596000000e-05,-2.032000000000e-06,-2.949800000000e-07,-1.661360000000e-05,-1.480754000000e-05,-1.567521000000e-05,-1.451400000000e-05,-2.994800000000e-07,7.361760000000e-05,-4.119849000000e-06,-3.915650000000e-06,-3.822100000000e-06,-3.001100000000e-07,-2.342350000000e-05,-2.817287000000e-05,8.316765000000e-06,-2.787800000000e-05,-2.988800000000e-07
222,2.220000000000e-02,4.203220000000e-05,1.574797000000e-05,4.827133000000e-05,1.603900000000e-05,-2.952600000000e-07,-3.885280000000e-05,6.007220000000e-07,2.709363000000e-05,8.979900000000e-07,-2.991800000000e-07,7.073850000000e-05,1.320300000000e-05,4.157758000000e-05,1.349900000000e-05,-2.996300000000e-07,-5.946420000000e-05,-1.329292000000e-05,4.541862000000e-05,-1.299700000000e-05,-2.989500000000e-07
223,2.230000000000e-02,2.953060000000e-05,2.429716000000e-05,9.047802000000e-05,2.458600000000e-05,-2.908700000000e-07,-6.396640000000e-05,8.591879000000e-06,6.009349000000e-05,8.889000000000e-06,-3.003700000000e-07,6.801180000000e-05,1.851656000000e-05,9.655445000000e-05,1.881000000000e-05,-2.950700000000e-07,-8.349420000000e-05,1.024584000000e-05,7.906310000000e-05,1.053800000000e-05,-2.995600000000e-07
224,2.240000000000e-02,2.232890000000e-05,2.300790000000e-05,1.083768000000e-04,2.330100000000e-05,-2.933400000000e-07,-4.772070000000e-05,2.572380000000e-05,7.331425000000e-05,2.602500000000e-05,-3.064100000000e-07,5.698790000000e-05,2.049445000000e-05,1.193873000000e-04,2.079100000000e-05,-2.974200000000e-07,-5.177740000000e-05,4.162584000000e-05,9.241612000000e-05,4.192500000000e-05,-3.054000000000e-07
225,2.250000000000e-02,2.618830000000e-05,2.568249000000e-05,8.780755000000e-05,2.597600000000e-05,-2.961100000000e-07,-2.089800000000e-06,4.042683000000e-05,7.470323000000e-05,4.073700000000e-05,-3.130100000000e-07,5.699960000000e-05,2.883380000000e-05,1.006105000000e-04,2.913100000000e-05,-2.996000000000e-07,1.321180000000e-05,6.071781000000e-05,9.082938000000e-05,6.102700000000e-05,-3.125500000000e-07
226,2.260000000000e-02,3.759990000000e-05,3.525208000000e-05,4.305988000000e-05,3.555200000000e-05,-3.026600000000e-07,4.507760000000e-05,4.529037000000e-05,6.784488000000e-05,4.561100000000e-05,-3.201400000000e-07,7.054510000000e-05,4.141035000000e-05,5.390042000000e-05,4.171300000000e-05,-3.058600000000e-07,7.861840000000e-05,6.419052000000e-05,7.649974000000e-05,6.451300000000e-05,-3.211700000000e-07
227,2.270000000000e-02,6.041200000000e-05,4.785221000000e-05,2.081474000000e-06,4.815800000000e-05,-3.088300000000e-07,8.023770000000e-05,4.575264000000e-05,5.064920000000e-05,4.608100000000e-05,-3.273800000000e-07,9.323790000000e-05,5.330151000000e-05,7.425641000000e-06,5.361100000000e-05,-3.118800000000e-07,1.230656000000e-04,5.835382000000e-05,4.789114000000e-05,5.868600000000e-05,-3.295200000000e-07
228,2.280000000000e-02,9.153900000000e-05,5.408263000000e-05,-1.760347000000e-05,5.439700000000e-05,-3.137600000000e-07,1.070251000000e-04,4.299282000000e-05,3.280319000000e-05,4.333000000000e-05,-3.353600000000e-07,1.100276000000e-04,5.501598000000e-05,-2.010439000000e-05,5.533400000000e-05,-3.163900000000e-07,1.428239000000e-04,4.726609000000e-05,1.968004000000e-05,4.760800000000e-05,-3.380800000000e-07
229,2.290000000000e-02,1.174076000000e-04,4.587741000000e-05,-1.393375000000e-05,4.619800000000e-05,-3.171200000000e-07,1.211835000000e-04,3.214116000000e-05,2.603096000000e-05,3.248700000000e-05,-3.423600000000e-07,1.074128000000e-04,4.255879000000e-05,-2.508535000000e-05,4.288200000000e-05,-3.195900000000e-07,1.395506000000e-04,3.177231000000e-05,1.033955000000e-05,3.212300000000e-05,-3.455200000000e-07
230,2.300000000000e-02,9.676750000000e-05,1.871815000000e-05,-2.011760000000e-05,1.903400000000e-05,-3.083600000000e-07,9.119030000000e-05,1.222156000000e-05,1.861311000000e-05,1.256800000000e-05,-3.409000000000e-07,6.307020000000e-05,2.216776000000e-05,-2.501640000000e-05,2.248100000000e-05,-3.102000000000e-07,1.186719000000e-04,2.034994000000e-05,2.661699000000e-05,2.069300000000e-05,-3.436100000000e-07
231,2.310000000000e-02,1.703755000000e-04,3.107680000000e-05,4.115184000000e-05,3.136800000000e-05,-2.908900000000e-07,3.211090000000e-05,6.338294000000e-06,4.055158000000e-05,6.674400000000e-06,-3.347000000000e-07,9.356810000000e-05,2.416458000000e-05,2.080920000000e-05,2.446000000000e-05,-2.927200000000e-07,3.854410000000e-05,7.315410000000e-06,5.432257000000e-05,7.660200000000e-06,-3.377400000000e-07
232,2.320000000000e-02,1.939749000000e-04,4.803297000000e-06,9.609951000000e-05,5.094500000000e-06,-2.869200000000e-07,2.093670000000e-05,-4.877290000000e-06,8.043927000000e-05,-4.541000000000e-06,-3.361100000000e-07,1.028490000000e-04,-1.050351000000e-05,6.261384000000e-05,-1.020700000000e-05,-2.900000000000e-07,2.517870000000e-05,-1.136482000000e-05,9.354843000000e-05,-1.102600000000e-05,-3.399000000000e-07
233,2.330000000000e-02,2.420864000000e-04,2.151977000000e-06,1.385534000000e-04,2.432500000000e-06,-2.839600000000e-07,7.280670000000e-05,1.011095000000e-05,1.206265000000e-04,1.044100000000e-05,-3.358700000000e-07,1.511814000000e-04,-1.435216000000e-05,1.097993000000e-04,-1.406900000000e-05,-2.870600000000e-07,7.304190000000e-05,1.463673000000e-06,1.334137000000e-04,1.797100000000e-06,-3.389600000000e-07
234,2.340000000000e-02,3.375924000000e-04,2.863776000000e-05,1.889549000000e-04,2.891100000000e-05,-2.827100000000e-07,1.842457000000e-04,3.950255000000e-05,1.422015000000e-04,3.983400000000e-05,-3.402500000000e-07,2.471135000000e-04,1.518531000000e-05,1.638274000000e-04,1.546100000000e-05,-2.854900000000e-07,1.673451000000e-04,2.369325000000e-05,1.491419000000e-04,2.402900000000e-05,-3.429500000000e-07
235,2.350000000000e-02,4.167982000000e-04,6.069247000000e-05,2.109825000000e-04,6.096500000000e-05,-2.800100000000e-07,2.963649000000e-04,6.799627000000e-05,1.316690000000e-04,6.833700000000e-05,-3.473000000000e-07,3.323922000000e-04,5.091751000000e-05,1.863963000000e-04,5.119200000000e-05,-2.830500000000e-07,2.536376000000e-04,4.971944000000e-05,1.292131000000e-04,5.006200000000e-05,-3.488500000000e-07
236,2.360000000000e-02,4.378119000000e-04,8.237499000000e-05,1.840193000000e-04,8.265500000000e-05,-2.843300000000e-07,3.650657000000e-04,8.129080000000e-05,1.030440000000e-04,8.164700000000e-05,-3.569800000000e-07,3.645168000000e-04,7.890289000000e-05,1.609428000000e-04,7.918600000000e-05,-2.884700000000e-07,3.024464000000e-04,6.601579000000e-05,9.119387000000e-05,6.637100000000e-05,-3.571000000000e-07
237,2.370000000000e-02,3.740315000000e-04,8.129137000000e-05,1.123066000000e-04,8.158300000000e-05,-2.900600000000e-07,3.648512000000e-04,6.841066000000e-05,7.142425000000e-05,6.878000000000e-05,-3.633600000000e-07,3.186303000000e-04,8.735742000000e-05,9.512986000000e-05,8.765300000000e-05,-2.954800000000e-07,2.984755000000e-04,6.098941000000e-05,5.551398000000e-05,6.135500000000e-05,-3.624200000000e-07
238,2.380000000000e-02,2.524011000000e-04,5.646810000000e-05,3.056853000000e-05,5.677100000000e-05,-2.961900000000e-07,2.924087000000e-04,3.115723000000e-05,4.675484000000e-05,3.153400000000e-05,-3.671400000000e-07,2.158461000000e-04,6.970568000000e-05,2.079798000000e-05,7.001300000000e-05,-3.024800000000e-07,2.391592000000e-04,3.468046000000e-05,3.124887000000e-05,3.505300000000e-05,-3.660800000000e-07
239,2.390000000000e-02,1.266556000000e-04,2.464042000000e-05,-2.846879000000e-05,2.494900000000e-05,-3.025600000000e-07,1.678015000000e-04,-7.797235000000e-06,2.877650000000e-05,-7.423500000000e-06,-3.674000000000e-07,1.010980000000e-04,3.724789000000e-05,-3.335969000000e-05,3.756400000000e-05,-3.093200000000e-07,1.377769000000e-04,4.924236000000e-06,1.293648000000e-05,5.296800000000e-06,-3.675300000000e-07
240,2.400000000000e-02,2.666990000000e-05,-1.423541000000e-06,-6.614847000000e-05,-1.115300000000e-06,-3.015700000000e-07,3.682150000000e-05,-2.506359000000e-05,6.619106000000e-06,-2.470100000000e-05,-3.620100000000e-07,1.043540000000e-05,8.999870000000e-06,-5.992917000000e-05,9.312300000000e-06,-3.073900000000e-07,4.439060000000e-05,-8.605580000000e-07,4.309000000000e-08,-5.025200000000e-07,-3.631500000000e-07
241,2.410000000000e-02,-3.296970000000e-05,-1.689485000000e-05,-6.678659000000e-05,-1.660000000000e-05,-2.986300000000e-07,-9.427400000000e-06,-1.780066000000e-05,2.928594000000e-05,-1.744500000000e-05,-3.567000000000e-07,-3.612500000000e-05,-9.883219000000e-06,-4.713957000000e-05,-9.579500000000e-06,-3.023700000000e-07,-2.245100000000e-05,3.403204000000e-06,1.196790000000e-05,3.762200000000e-06,-3.568700000000e-07
242,2.420000000000e-02,-3.892840000000e-05,1.556088000000e-05,-7.887807000000e-05,1.585500000000e-05,-3.028200000000e-07,-2.528230000000e-05,1.157719000000e-06,2.786168000000e-05,1.510000000000e-06,-3.595100000000e-07,-9.779500000000e-06,6.229187000000e-06,-4.877098000000e-05,6.530600000000e-06,-3.073700000000e-07,-4.789640000000e-05,6.373072000000e-06,1.009873000000e-05,6.729000000000e-06,-3.607200000000e-07
243,2.430000000000e-02,-7.236010000000e-05,3.390448000000e-05,-9.356918000000e-05,3.420700000000e-05,-3.063600000000e-07,5.409000000000e-06,3.102989000000e-05,1.076184000000e-05,3.138900000000e-05,-3.658800000000e-07,-6.879600000000e-06,2.463750000000e-05,-5.241802000000e-05,2.494300000000e-05,-3.103000000000e-07,-2.665670000000e-05,2.837187000000e-05,6.934020000000e-07,2.873400000000e-05,-3.668300000000e-07
244,2.440000000000e-02,-1.110790000000e-04,3.607021000000e-05,-1.014369000000e-04,3.638300000000e-05,-3.131800000000e-07,6.964460000000e-05,5.172681000000e-05,1.864112000000e-05,5.209500000000e-05,-3.717700000000e-07,-3.349740000000e-05,3.288795000000e-05,-5.865497000000e-05,3.320200000000e-05,-3.162100000000e-07,3.981100000000e-05,4.208078000000e-05,1.671744000000e-05,4.245100000000e-05,-3.736800000000e-07
