step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
186,1.860000000000e-02,2.354659000000e-04,7.173129000000e-05,5.569262000000e-05,7.191500000000e-05,-1.814600000000e-07,-1.255080000000e-05,-1.366356000000e-06,-3.163882000000e-05,-1.086800000000e-06,-2.785800000000e-07,2.771257000000e-04,7.837054000000e-05,7.769317000000e-05,7.854700000000e-05,-1.725900000000e-07,-1.603440000000e-05,-1.890543000000e-06,-1.296145000000e-05,-1.613600000000e-06,-2.765400000000e-07
187,1.870000000000e-02,2.387602000000e-04,2.914397000000e-05,3.203026000000e-05,2.934500000000e-05,-1.892300000000e-07,-6.394300000000e-05,-1.693555000000e-05,-6.240728000000e-05,-1.664700000000e-05,-2.870100000000e-07,2.988011000000e-04,3.330384000000e-05,4.839709000000e-05,3.349700000000e-05,-1.815500000000e-07,-4.571320000000e-05,-1.021571000000e-05,-3.679762000000e-05,-9.929500000000e-06,-2.854000000000e-07
188,1.880000000000e-02,1.450096000000e-04,-2.939375000000e-05,-1.445403000000e-05,-2.919100000000e-05,-1.918000000000e-07,-1.146904000000e-04,-2.899254000000e-05,-8.212220000000e-05,-2.869700000000e-05,-2.936800000000e-07,2.048167000000e-04,-2.594145000000e-05,-1.240700000000e-06,-2.574600000000e-05,-1.845600000000e-07,-9.656720000000e-05,-1.953908000000e-05,-6.127033000000e-05,-1.924600000000e-05,-2.921700000000e-07
189,1.890000000000e-02,4.463700000000e-06,-6.558977000000e-05,-5.454349000000e-05,-6.539400000000e-05,-1.948700000000e-07,-1.492673000000e-04,-3.787214000000e-05,-8.175091000000e-05,-3.757400000000e-05,-2.978400000000e-07,4.088990000000e-05,-5.957807000000e-05,-4.556225000000e-05,-5.938900000000e-05,-1.879300000000e-07,-1.466714000000e-04,-3.304812000000e-05,-7.366173000000e-05,-3.275100000000e-05,-2.958400000000e-07
190,1.900000000000e-02,-1.307655000000e-04,-6.634213000000e-05,-8.439087000000e-05,-6.614800000000e-05,-1.961600000000e-07,-1.474869000000e-04,-3.092288000000e-05,-6.689490000000e-05,-3.063500000000e-05,-2.953200000000e-07,-1.013405000000e-04,-5.240659000000e-05,-6.456105000000e-05,-5.222200000000e-05,-1.892300000000e-07,-1.497502000000e-04,-3.205383000000e-05,-5.951492000000e-05,-3.176800000000e-05,-2.920600000000e-07
191,1.910000000000e-02,-5.857140000000e-05,-2.114728000000e-05,-4.913224000000e-05,-2.096700000000e-05,-2.038400000000e-07,-1.482029000000e-04,-4.813001000000e-05,-5.290432000000e-05,-4.783500000000e-05,-2.919700000000e-07,-9.682250000000e-05,-1.061608000000e-05,-5.208829000000e-05,-1.043800000000e-05,-1.965100000000e-07,-1.548186000000e-04,-6.191132000000e-05,-5.973624000000e-05,-6.161800000000e-05,-2.891100000000e-07
192,1.920000000000e-02,8.653240000000e-05,4.633477000000e-05,1.827450000000e-05,4.653400000000e-05,-2.129100000000e-07,-1.271788000000e-04,-2.133172000000e-05,-4.590555000000e-05,-2.104600000000e-05,-2.957400000000e-07,2.645360000000e-05,4.540523000000e-05,-4.299615000000e-06,4.559900000000e-05,-2.060300000000e-07,-1.204255000000e-04,-3.280217000000e-05,-5.936645000000e-05,-3.252300000000e-05,-2.925500000000e-07
193,1.930000000000e-02,1.735969000000e-04,6.542160000000e-05,5.539782000000e-05,6.563500000000e-05,-2.166400000000e-07,-1.043919000000e-04,9.776160000000e-06,-5.333636000000e-05,1.006800000000e-05,-2.986300000000e-07,1.288528000000e-04,5.597475000000e-05,3.172446000000e-05,5.618400000000e-05,-2.102100000000e-07,-7.368210000000e-05,9.704703000000e-06,-6.547617000000e-05,9.989500000000e-06,-2.947700000000e-07
194,1.940000000000e-02,2.093715000000e-04,4.843885000000e-05,6.810415000000e-05,4.866500000000e-05,-2.216900000000e-07,-9.672450000000e-05,2.525002000000e-05,-7.079992000000e-05,2.555100000000e-05,-3.051900000000e-07,1.793135000000e-04,3.596858000000e-05,4.596996000000e-05,3.618800000000e-05,-2.158100000000e-07,-6.311690000000e-05,3.159331000000e-05,-7.753360000000e-05,3.188900000000e-05,-3.006500000000e-07
195,1.950000000000e-02,1.987688000000e-04,2.077131000000e-05,5.235882000000e-05,2.100000000000e-05,-2.251400000000e-07,-7.596850000000e-05,3.107581000000e-05,-8.562470000000e-05,3.138600000000e-05,-3.123000000000e-07,1.728668000000e-04,1.059744000000e-05,3.810033000000e-05,1.082100000000e-05,-2.195400000000e-07,-5.196680000000e-05,3.741341000000e-05,-8.718846000000e-05,3.771900000000e-05,-3.071000000000e-07
196,1.960000000000e-02,1.485950000000e-04,5.943074000000e-06,8.979560000000e-06,6.175400000000e-06,-2.325100000000e-07,-4.933770000000e-05,2.320877000000e-05,-8.763483000000e-05,2.353200000000e-05,-3.203200000000e-07,1.199512000000e-04,-1.136899000000e-06,6.072603000000e-06,-9.115100000000e-07,-2.271000000000e-07,-3.573400000000e-05,2.612717000000e-05,-8.450681000000e-05,2.644600000000e-05,-3.147600000000e-07
197,1.970000000000e-02,9.226170000000e-05,1.105734000000e-05,-3.867109000000e-05,1.129700000000e-05,-2.428800000000e-07,-5.540590000000e-05,3.274871000000e-06,-7.942284000000e-05,3.606900000000e-06,-3.276100000000e-07,6.040760000000e-05,6.930000000000e-06,-3.613173000000e-05,7.162900000000e-06,-2.375100000000e-07,-5.180590000000e-05,3.986331000000e-06,-7.042226000000e-05,4.313800000000e-06,-3.223900000000e-07
198,1.980000000000e-02,4.927880000000e-05,2.082207000000e-05,-7.015224000000e-05,2.107000000000e-05,-2.530900000000e-07,-1.105982000000e-04,-1.681837000000e-05,-7.086381000000e-05,-1.648100000000e-05,-3.339600000000e-07,1.960360000000e-05,2.050959000000e-05,-7.124441000000e-05,2.075200000000e-05,-2.474700000000e-07,-1.214150000000e-04,-1.533729000000e-05,-5.712483000000e-05,-1.500500000000e-05,-3.293000000000e-07
199,1.990000000000e-02,1.712050000000e-05,1.826124000000e-05,-7.996189000000e-05,1.852200000000e-05,-2.616700000000e-07,-1.870298000000e-04,-2.784230000000e-05,-6.771484000000e-05,-2.750400000000e-05,-3.390000000000e-07,-4.814600000000e-06,2.211432000000e-05,-8.780623000000e-05,2.236800000000e-05,-2.560200000000e-07,-2.177664000000e-04,-2.326705000000e-05,-5.536499000000e-05,-2.293300000000e-05,-3.353900000000e-07
200,2.000000000000e-02,-6.726170000000e-05,-5.832166000000e-06,-8.262820000000e-05,-5.564200000000e-06,-2.625800000000e-07,-2.792378000000e-04,-4.209357000000e-05,-9.029286000000e-05,-4.175000000000e-05,-3.380900000000e-07,-6.472830000000e-05,4.126052000000e-06,-8.767255000000e-05,4.387500000000e-06,-2.572900000000e-07,-3.296451000000e-04,-3.076918000000e-05,-8.723001000000e-05,-3.043100000000e-05,-3.355900000000e-07
201,2.010000000000e-02,-8.603270000000e-05,-2.216194000000e-05,-5.658097000000e-05,-2.189600000000e-05,-2.613200000000e-07,-2.538770000000e-04,-1.860511000000e-05,-9.710092000000e-05,-1.827500000000e-05,-3.383100000000e-07,-8.960810000000e-05,-2.087496000000e-05,-5.983510000000e-05,-2.061000000000e-05,-2.575300000000e-07,-3.312207000000e-04,-1.432185000000e-05,-1.081561000000e-04,-1.398900000000e-05,-3.376900000000e-07
202,2.020000000000e-02,-1.144632000000e-04,-4.933302000000e-05,-6.004734000000e-05,-4.906500000000e-05,-2.651700000000e-07,-2.071852000000e-04,-1.908227000000e-05,-7.098596000000e-05,-1.873800000000e-05,-3.441300000000e-07,-1.376926000000e-04,-4.863961000000e-05,-5.917538000000e-05,-4.837700000000e-05,-2.612600000000e-07,-2.829482000000e-04,-1.783291000000e-05,-9.770681000000e-05,-1.748700000000e-05,-3.464500000000e-07
203,2.030000000000e-02,-1.538776000000e-04,-4.863602000000e-05,-7.206389000000e-05,-4.837300000000e-05,-2.699500000000e-07,-1.364690000000e-04,-1.425227000000e-05,-2.424734000000e-05,-1.390900000000e-05,-3.470400000000e-07,-1.783332000000e-04,-4.809201000000e-05,-6.758136000000e-05,-4.783100000000e-05,-2.653500000000e-07,-1.977329000000e-04,-2.119680000000e-05,-6.476430000000e-05,-2.084800000000e-05,-3.507900000000e-07
204,2.040000000000e-02,-1.708175000000e-04,-2.985531000000e-05,-8.233526000000e-05,-2.958800000000e-05,-2.749100000000e-07,-6.216270000000e-05,9.993760000000e-07,1.086245000000e-05,1.346800000000e-06,-3.525100000000e-07,-1.881084000000e-04,-3.279442000000e-05,-7.653554000000e-05,-3.253300000000e-05,-2.695700000000e-07,-1.046015000000e-04,-1.670977000000e-05,-3.293379000000e-05,-1.635700000000e-05,-3.566600000000e-07
205,2.050000000000e-02,-1.762103000000e-04,-5.047425000000e-06,-8.536188000000e-05,-4.775000000000e-06,-2.818100000000e-07,-1.189790000000e-05,1.901298000000e-05,2.253329000000e-05,1.936500000000e-05,-3.587000000000e-07,-1.717059000000e-04,-1.005839000000e-05,-7.714876000000e-05,-9.792000000000e-06,-2.759000000000e-07,-4.909740000000e-05,-1.896755000000e-06,-1.266322000000e-05,-1.541700000000e-06,-3.609700000000e-07
206,2.060000000000e-02,-1.817902000000e-04,1.821902000000e-05,-8.131336000000e-05,1.850000000000e-05,-2.879900000000e-07,-1.765320000000e-05,3.374082000000e-05,-2.116069000000e-06,3.410300000000e-05,-3.664700000000e-07,-1.540044000000e-04,1.380989000000e-05,-7.360159000000e-05,1.408300000000e-05,-2.815800000000e-07,-6.044590000000e-05,1.669607000000e-05,-2.041056000000e-05,1.705500000000e-05,-3.659200000000e-07
207,2.070000000000e-02,-1.934661000000e-04,3.121926000000e-05,-8.045033000000e-05,3.151100000000e-05,-2.946700000000e-07,-6.730160000000e-05,4.043329000000e-05,-5.161644000000e-05,4.080600000000e-05,-3.738400000000e-07,-1.506567000000e-04,2.943537000000e-05,-7.869610000000e-05,2.971900000000e-05,-2.878600000000e-07,-1.082027000000e-04,3.204054000000e-05,-5.137048000000e-05,3.240800000000e-05,-3.711900000000e-07
208,2.080000000000e-02,-2.065804000000e-04,2.252292000000e-05,-9.012660000000e-05,2.282500000000e-05,-3.013000000000e-07,-1.247765000000e-04,3.172419000000e-05,-9.934195000000e-05,3.210700000000e-05,-3.814300000000e-07,-1.603948000000e-04,2.239052000000e-05,-9.678403000000e-05,2.268600000000e-05,-2.945500000000e-07,-1.449529000000e-04,3.311641000000e-05,-8.436056000000e-05,3.349400000000e-05,-3.780900000000e-07
209,2.090000000000e-02,-2.083562000000e-04,4.224970000000e-07,-1.022841000000e-04,7.334600000000e-07,-3.077200000000e-07,-1.678025000000e-04,9.624131000000e-06,-1.251993000000e-04,1.001900000000e-05,-3.903000000000e-07,-1.706572000000e-04,-2.103938000000e-06,-1.146877000000e-04,-1.798900000000e-06,-3.009600000000e-07,-1.543407000000e-04,1.861681000000e-05,-1.011681000000e-04,1.900700000000e-05,-3.872500000000e-07
210,2.100000000000e-02,-2.194918000000e-04,-2.946942000000e-05,-1.173258000000e-04,-2.915500000000e-05,-3.098000000000e-07,-2.172347000000e-04,-3.627333000000e-05,-1.326242000000e-04,-3.586200000000e-05,-3.953700000000e-07,-1.964662000000e-04,-3.307399000000e-05,-1.185982000000e-04,-3.276900000000e-05,-3.016000000000e-07,-1.632453000000e-04,-1.597074000000e-05,-9.602856000000e-05,-1.556700000000e-05,-3.924600000000e-07
211,2.110000000000e-02,-1.861108000000e-04,-3.740348000000e-05,-9.625189000000e-05,-3.710000000000e-05,-3.045400000000e-07,-1.828726000000e-04,-5.751765000000e-05,-6.946144000000e-05,-5.712500000000e-05,-3.933900000000e-07,-1.970799000000e-04,-4.162915000000e-05,-9.063555000000e-05,-4.133300000000e-05,-2.948600000000e-07,-1.351997000000e-04,-5.175070000000e-05,-4.126332000000e-05,-5.135600000000e-05,-3.915000000000e-07
212,2.120000000000e-02,-1.759441000000e-04,-4.465401000000e-05,-5.465946000000e-05,-4.435300000000e-05,-3.052400000000e-07,-1.723461000000e-04,-4.495519000000e-05,-3.003640000000e-05,-4.456400000000e-05,-3.962300000000e-07,-1.968343000000e-04,-5.138049000000e-05,-5.425620000000e-05,-5.108800000000e-05,-2.968200000000e-07,-1.271276000000e-04,-4.548063000000e-05,-1.154420000000e-05,-4.509100000000e-05,-3.943900000000e-07
213,2.130000000000e-02,-1.024430000000e-04,-3.213745000000e-05,5.466829000000e-06,-3.183400000000e-05,-3.092300000000e-07,-1.460282000000e-04,-2.902340000000e-05,-1.103271000000e-06,-2.862900000000e-05,-4.004700000000e-07,-1.314669000000e-04,-2.859535000000e-05,8.017029000000e-06,-2.830400000000e-05,-3.006300000000e-07,-1.020227000000e-04,-3.125246000000e-05,1.088284000000e-05,-3.086100000000e-05,-3.982500000000e-07
214,2.140000000000e-02,6.700600000000e-06,-1.721267000000e-06,5.277921000000e-05,-1.416800000000e-06,-3.166700000000e-07,-9.783060000000e-05,-7.364441000000e-06,3.218412000000e-05,-6.967500000000e-06,-4.055500000000e-07,-4.011730000000e-05,9.213974000000e-06,5.290918000000e-05,9.509100000000e-06,-3.076300000000e-07,-7.318110000000e-05,-4.319979000000e-06,3.665083000000e-05,-3.926700000000e-06,-4.030600000000e-07
215,2.150000000000e-02,1.109479000000e-04,3.333038000000e-05,7.360974000000e-05,3.364500000000e-05,-3.240300000000e-07,-4.558340000000e-05,1.478296000000e-05,3.895787000000e-05,1.518800000000e-05,-4.117800000000e-07,4.803500000000e-05,4.071096000000e-05,6.367344000000e-05,4.101800000000e-05,-3.150300000000e-07,-4.793090000000e-05,2.535616000000e-05,3.439469000000e-05,2.575800000000e-05,-4.097200000000e-07
216,2.160000000000e-02,1.861541000000e-04,5.705888000000e-05,6.547317000000e-05,5.738400000000e-05,-3.318900000000e-07,1.117890000000e-05,2.875362000000e-05,1.257901000000e-05,2.917100000000e-05,-4.207100000000e-07,1.164762000000e-04,5.787108000000e-05,4.581486000000e-05,5.818900000000e-05,-3.232200000000e-07,-1.256520000000e-05,4.078036000000e-05,-3.982273000000e-06,4.119600000000e-05,-4.195100000000e-07
217,2.170000000000e-02,2.077400000000e-04,5.921235000000e-05,3.030334000000e-05,5.955100000000e-05,-3.392600000000e-07,4.899590000000e-05,2.296628000000e-05,-3.322714000000e-05,2.340000000000e-05,-4.310800000000e-07,1.347047000000e-04,5.515967000000e-05,4.600247000000e-06,5.549100000000e-05,-3.311200000000e-07,1.928180000000e-05,3.033199000000e-05,-5.922438000000e-05,3.076700000000e-05,-4.311300000000e-07
218,2.180000000000e-02,1.799884000000e-04,4.801499000000e-05,-1.167299000000e-05,4.836400000000e-05,-3.480600000000e-07,5.068670000000e-05,-8.044970000000e-07,-7.291533000000e-05,-3.599000000000e-07,-4.400900000000e-07,1.053762000000e-04,4.186937000000e-05,-4.159231000000e-05,4.221200000000e-05,-3.408300000000e-07,2.706790000000e-05,-1.543238000000e-06,-9.997632000000e-05,-1.093800000000e-06,-4.418000000000e-07
219,2.190000000000e-02,1.073206000000e-04,2.954922000000e-05,-5.008749000000e-05,2.990800000000e-05,-3.578400000000e-07,9.657900000000e-06,-2.897322000000e-05,-9.158597000000e-05,-2.852500000000e-05,-4.452800000000e-07,4.048050000000e-05,2.378697000000e-05,-8.137174000000e-05,2.414000000000e-05,-3.516700000000e-07,-7.952800000000e-06,-3.973135000000e-05,-1.111373000000e-04,-3.927800000000e-05,-4.480000000000e-07
220,2.200000000000e-02,2.055410000000e-05,-4.797800000000e-07,-6.983530000000e-05,-1.044400000000e-07,-3.620600000000e-07,-9.263000000000e-05,-4.798206000000e-05,-9.726864000000e-05,-4.753700000000e-05,-4.429100000000e-07,-1.311830000000e-05,-2.807331000000e-06,-8.754603000000e-05,-2.438900000000e-06,-3.576300000000e-07,-9.836070000000e-05,-6.299057000000e-05,-8.823015000000e-05,-6.254300000000e-05,-4.447700000000e-07
221,2.210000000000e-02,-7.323550000000e-05,-2.399322000000e-05,-5.515315000000e-05,-2.364100000000e-05,-3.597300000000e-07,-1.235918000000e-04,-2.939660000000e-05,-5.282633000000e-05,-2.896900000000e-05,-4.374500000000e-07,-7.805600000000e-05,-2.759423000000e-05,-7.513688000000e-05,-2.724200000000e-05,-3.579900000000e-07,-1.410567000000e-04,-4.526664000000e-05,-3.398896000000e-05,-4.483800000000e-05,-4.376000000000e-07
222,2.220000000000e-02,-1.207052000000e-04,-5.633126000000e-06,-2.589350000000e-05,-5.274600000000e-06,-3.629800000000e-07,-1.586809000000e-04,-7.821705000000e-06,-1.466747000000e-05,-7.386200000000e-06,-4.399200000000e-07,-9.517160000000e-05,-1.193460000000e-05,-3.300069000000e-05,-1.157800000000e-05,-3.601600000000e-07,-1.882536000000e-04,-2.373320000000e-05,1.500428000000e-06,-2.329900000000e-05,-4.403900000000e-07
223,2.230000000000e-02,-1.387330000000e-04,5.193106000000e-06,6.737857000000e-06,5.551400000000e-06,-3.620700000000e-07,-1.804836000000e-04,3.541946000000e-06,1.020854000000e-05,3.982200000000e-06,-4.451900000000e-07,-1.065345000000e-04,-4.423685000000e-06,1.517409000000e-05,-4.068700000000e-06,-3.586900000000e-07,-2.086403000000e-04,3.737541000000e-06,2.737903000000e-05,4.173600000000e-06,-4.451500000000e-07
224,2.240000000000e-02,-1.496463000000e-04,3.796277000000e-06,1.172837000000e-05,4.164500000000e-06,-3.693000000000e-07,-1.586061000000e-04,1.696997000000e-05,1.162897000000e-05,1.742300000000e-05,-4.563500000000e-07,-1.233437000000e-04,-1.116774000000e-06,2.665214000000e-05,-7.542600000000e-07,-3.656200000000e-07,-1.701592000000e-04,3.202042000000e-05,2.807444000000e-05,3.247000000000e-05,-4.563500000000e-07
225,2.250000000000e-02,-1.456805000000e-04,6.974485000000e-06,-1.712673000000e-05,7.347400000000e-06,-3.772100000000e-07,-1.153653000000e-04,2.308102000000e-05,1.479599000000e-06,2.354600000000e-05,-4.674600000000e-07,-1.230980000000e-04,9.782389000000e-06,-8.726440000000e-07,1.015000000000e-05,-3.728400000000e-07,-1.052552000000e-04,4.289034000000e-05,1.361272000000e-05,4.335600000000e-05,-4.683300000000e-07
226,2.260000000000e-02,-1.327467000000e-04,1.570044000000e-05,-6.076830000000e-05,1.608400000000e-05,-3.885800000000e-07,-8.630580000000e-05,1.774326000000e-05,-1.670832000000e-05,1.822200000000e-05,-4.783300000000e-07,-1.057028000000e-04,2.303804000000e-05,-4.907907000000e-05,2.341600000000e-05,-3.840200000000e-07,-5.498750000000e-05,3.620653000000e-05,-1.303458000000e-05,3.668900000000e-05,-4.809100000000e-07
227,2.270000000000e-02,-1.046327000000e-04,2.693437000000e-05,-8.709969000000e-05,2.733000000000e-05,-3.994500000000e-07,-7.880060000000e-05,1.092076000000e-05,-4.186950000000e-05,1.141100000000e-05,-4.884600000000e-07,-7.450460000000e-05,3.367175000000e-05,-8.468711000000e-05,3.406400000000e-05,-3.947500000000e-07,-3.574170000000e-05,2.290478000000e-05,-4.962873000000e-05,2.340000000000e-05,-4.923200000000e-07
228,2.280000000000e-02,-6.993400000000e-05,3.314815000000e-05,-8.542868000000e-05,3.355300000000e-05,-4.083400000000e-07,-7.753650000000e-05,7.921133000000e-06,-6.189019000000e-05,8.419300000000e-06,-4.990600000000e-07,-5.129410000000e-05,3.412732000000e-05,-9.380838000000e-05,3.452800000000e-05,-4.031900000000e-07,-4.106530000000e-05,1.124830000000e-05,-7.927035000000e-05,1.175200000000e-05,-5.034300000000e-07
229,2.290000000000e-02,-4.574340000000e-05,2.303500000000e-05,-6.355103000000e-05,2.345400000000e-05,-4.158100000000e-07,-7.442720000000e-05,2.459577000000e-06,-6.349929000000e-05,2.970200000000e-06,-5.094800000000e-07,-5.388420000000e-05,1.820147000000e-05,-8.112376000000e-05,1.861500000000e-05,-4.104100000000e-07,-5.706930000000e-05,6.390860000000e-07,-8.219466000000e-05,1.154600000000e-06,-5.141600000000e-07
230,2.300000000000e-02,-6.082700000000e-05,-1.527799000000e-06,-5.401983000000e-05,-1.112200000000e-06,-4.103600000000e-07,-9.215780000000e-05,-7.243577000000e-06,-5.636405000000e-05,-6.730100000000e-06,-5.114900000000e-07,-9.640930000000e-05,-2.945340000000e-07,-6.431751000000e-05,1.095700000000e-07,-4.041900000000e-07,-6.756440000000e-05,-6.221050000000e-07,-5.014203000000e-05,-1.111600000000e-07,-5.154200000000e-07
231,2.310000000000e-02,2.889300000000e-06,8.147102000000e-06,4.449867000000e-06,8.542500000000e-06,-3.955300000000e-07,-1.334326000000e-04,-7.151764000000e-06,-2.581024000000e-05,-6.642400000000e-06,-5.086100000000e-07,-7.218820000000e-05,-1.947150000000e-07,-1.557643000000e-05,1.972200000000e-07,-3.892100000000e-07,-1.326026000000e-04,-7.507530000000e-06,-1.201395000000e-05,-6.988900000000e-06,-5.128800000000e-07
232,2.320000000000e-02,4.314140000000e-05,-1.425864000000e-05,6.352207000000e-05,-1.386000000000e-05,-3.953900000000e-07,-1.373532000000e-04,-1.824087000000e-05,1.238232000000e-05,-1.772800000000e-05,-5.140600000000e-07,-4.545890000000e-05,-2.945676000000e-05,3.433022000000e-05,-2.906200000000e-05,-3.905200000000e-07,-1.410468000000e-04,-2.541153000000e-05,2.617963000000e-05,-2.489300000000e-05,-5.191500000000e-07
233,2.330000000000e-02,1.152691000000e-04,-1.200795000000e-05,1.067902000000e-04,-1.161700000000e-05,-3.977000000000e-07,-8.319840000000e-05,-9.224695000000e-06,4.390829000000e-05,-8.711500000000e-06,-5.184200000000e-07,2.869360000000e-05,-2.711896000000e-05,8.537667000000e-05,-2.673300000000e-05,-3.927200000000e-07,-9.088710000000e-05,-1.739605000000e-05,5.664273000000e-05,-1.687700000000e-05,-5.230700000000e-07
234,2.340000000000e-02,2.319221000000e-04,2.175386000000e-05,1.538716000000e-04,2.214500000000e-05,-4.019200000000e-07,2.417200000000e-05,1.355335000000e-05,5.536907000000e-05,1.407300000000e-05,-5.276500000000e-07,1.486249000000e-04,1.010015000000e-05,1.369896000000e-04,1.048500000000e-05,-3.966200000000e-07,2.082800000000e-06,-9.100590000000e-07,6.111185000000e-05,-3.844200000000e-07,-5.320400000000e-07
235,2.350000000000e-02,3.280078000000e-04,5.824004000000e-05,1.719232000000e-04,5.863400000000e-05,-4.051100000000e-07,1.288373000000e-04,3.671728000000e-05,3.926725000000e-05,3.725000000000e-05,-5.395600000000e-07,2.529228000000e-04,4.965746000000e-05,1.540368000000e-04,5.004600000000e-05,-4.002100000000e-07,8.565250000000e-05,1.977291000000e-05,3.452962000000e-05,2.030900000000e-05,-5.431400000000e-07
236,2.360000000000e-02,3.662285000000e-04,8.268121000000e-05,1.485810000000e-04,8.309100000000e-05,-4.143400000000e-07,1.898413000000e-04,4.969297000000e-05,1.295872000000e-05,5.024400000000e-05,-5.535400000000e-07,3.018554000000e-04,7.916568000000e-05,1.285224000000e-04,7.957000000000e-05,-4.106500000000e-07,1.316350000000e-04,3.489810000000e-05,-1.705277000000e-06,3.545000000000e-05,-5.558100000000e-07
237,2.370000000000e-02,3.183076000000e-04,8.190861000000e-05,8.865171000000e-05,8.233300000000e-05,-4.254600000000e-07,1.811059000000e-04,4.110339000000e-05,-1.238539000000e-05,4.166900000000e-05,-5.641700000000e-07,2.696666000000e-04,8.699751000000e-05,7.095914000000e-05,8.741700000000e-05,-4.233600000000e-07,1.216187000000e-04,3.268549000000e-05,-3.113433000000e-05,3.325100000000e-05,-5.654500000000e-07
238,2.380000000000e-02,2.101120000000e-04,5.557620000000e-05,2.413396000000e-05,5.601900000000e-05,-4.361700000000e-07,1.046205000000e-04,1.065898000000e-05,-2.902316000000e-05,1.123800000000e-05,-5.715700000000e-07,1.785102000000e-04,6.777775000000e-05,1.292944000000e-05,6.821900000000e-05,-4.349900000000e-07,5.706650000000e-05,1.179825000000e-05,-4.694185000000e-05,1.237600000000e-05,-5.727000000000e-07
239,2.390000000000e-02,9.446880000000e-05,2.329165000000e-05,-1.709217000000e-05,2.374300000000e-05,-4.480700000000e-07,-1.297380000000e-05,-2.114723000000e-05,-3.751307000000e-05,-2.056800000000e-05,-5.759400000000e-07,7.336330000000e-05,3.557029000000e-05,-2.162266000000e-05,3.602100000000e-05,-4.474200000000e-07,-4.133100000000e-05,-1.136765000000e-05,-5.471501000000e-05,-1.078800000000e-05,-5.780800000000e-07
240,2.400000000000e-02,1.347000000000e-07,-3.867284000000e-06,-4.374580000000e-05,-3.410600000000e-06,-4.518000000000e-07,-1.339561000000e-04,-3.644802000000e-05,-5.426093000000e-05,-3.587500000000e-05,-5.741300000000e-07,-1.322930000000e-05,6.806954000000e-06,-3.493676000000e-05,7.260300000000e-06,-4.501400000000e-07,-1.337864000000e-04,-1.573861000000e-05,-6.259669000000e-05,-1.516800000000e-05,-5.768800000000e-07
241,2.410000000000e-02,-5.978780000000e-05,-1.786058000000e-05,-3.701275000000e-05,-1.741300000000e-05,-4.536200000000e-07,-1.576480000000e-04,-3.014750000000e-05,-2.645219000000e-05,-2.957900000000e-05,-5.729200000000e-07,-6.090560000000e-05,-1.083544000000e-05,-1.648691000000e-05,-1.038800000000e-05,-4.499700000000e-07,-1.790144000000e-04,-1.041895000000e-05,-4.297936000000e-05,-9.844800000000e-06,-5.747200000000e-07
242,2.420000000000e-02,-7.172850000000e-05,1.557875000000e-05,-5.398885000000e-05,1.603200000000e-05,-4.634300000000e-07,-1.655767000000e-04,-1.627193000000e-05,-2.908638000000e-05,-1.569900000000e-05,-5.804400000000e-07,-4.131910000000e-05,5.991336000000e-06,-2.441763000000e-05,6.443700000000e-06,-4.606100000000e-07,-1.964575000000e-04,-1.040241000000e-05,-4.486612000000e-05,-9.823700000000e-06,-5.835300000000e-07
243,2.430000000000e-02,-1.067264000000e-04,3.798493000000e-05,-7.724531000000e-05,3.845100000000e-05,-4.722500000000e-07,-1.331418000000e-04,9.617692000000e-06,-4.504179000000e-05,1.020100000000e-05,-5.911000000000e-07,-3.969770000000e-05,2.824460000000e-05,-3.793943000000e-05,2.870600000000e-05,-4.687400000000e-07,-1.689304000000e-04,8.744535000000e-06,-5.184648000000e-05,9.333000000000e-06,-5.941700000000e-07
244,2.440000000000e-02,-1.474543000000e-04,4.411688000000e-05,-9.813502000000e-05,4.459800000000e-05,-4.848700000000e-07,-7.132010000000e-05,2.934367000000e-05,-3.117766000000e-05,2.993900000000e-05,-6.009000000000e-07,-6.506260000000e-05,4.086710000000e-05,-5.652392000000e-05,4.134300000000e-05,-4.804400000000e-07,-9.849410000000e-05,2.122175000000e-05,-2.957328000000e-05,2.182300000000e-05,-6.050100000000e-07
245,2.450000000000e-02,-1.794868000000e-04,3.633016000000e-05,-1.008563000000e-04,3.683000000000e-05,-4.964400000000e-07,-6.629100000000e-06,3.363150000000e-05,-8.626281000000e-06,3.424100000000e-05,-6.084900000000e-07,-1.082547000000e-04,3.965373000000e-05,-7.271839000000e-05,4.014700000000e-05,-4.917200000000e-07,-2.061250000000e-05,2.209489000000e-05,-6.336490000000e-07,2.270700000000e-05,-6.132400000000e-07
246,2.460000000000e-02,-2.014597000000e-04,1.227529000000e-05,-9.274503000000e-05,1.278700000000e-05,-5.084400000000e-07,2.793370000000e-05,2.572618000000e-05,-7.952467000000e-06,2.634400000000e-05,-6.182200000000e-07,-1.487140000000e-04,2.175642000000e-05,-8.429280000000e-05,2.226200000000e-05,-5.037000000000e-07,2.532750000000e-05,1.993500000000e-05,5.352032000000e-06,2.055500000000e-05,-6.230400000000e-07
